"Seq","Status","Account No.","Name","Type","Reference","Amount*","Freight*","Disc%","Discount*","Other*","Balance*","Terms","Salesperson","Date","Factor","Division","Aging","Past Due Status","Due Days","Due Date","Charge Back No.","Sales Period","Date Paid","Batch","Cust Ck No.","Cust Ck Date","Cust Ck Amount","Assign. No.","Assign. Date","Reason","Description","Collection","Cust PO","Ship-To","Approval","Cust ChgBack No.","Remarks","Trail","Manifest","Rank","TS Status","Shipped on","Ship Via","Pieces*","Cartons*","Pro Number","TS Amount*","TS Freight*","TS Variance*","EDI Batch No.","Tracking No","TS Comments","State","Store","DC No.", 
"500","Open","US0001","US MARINE CORPS","Invoice","100834","532.80",".00","  .00%",".00",".00","532.80","NET 30","JB","11/01/2013","W","PB","37","1 to 30"," 30","12/01/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1242","001405","OK MT","","","100834","G235","","Shipped","10/30/13","CALL TO ROUTE","    72","     6","","532.80","    .00",".00","","","","","","",
"501","Open","US0001","US MARINE CORPS","Invoice","100835","552.00",".00","  .00%",".00",".00","552.00","NET 30","AF","11/01/2013","W","PB","37","1 to 30"," 30","12/01/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1255","001405","390731","","","100835","G235","","Shipped","10/31/13","CALL TO ROUTE","    72","     6","","552.00","    .00",".00","","","","VA","","",
"502","Open","US0001","US MARINE CORPS","Invoice","100909","167.79","38.19","  .00%",".00",".00","167.79","NET 30","AF","11/01/2013","W","PB","37","1 to 30"," 30","12/01/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1123","001405","503636","","","100909","G235","","Shipped","10/31/13","FEDEX GROUND","    18","     3","","167.79","  38.19",".00","","","","VA","","",
"503","Open","US0001","US MARINE CORPS","Invoice","101011","445.00","13.00","  .00%",".00",".00","445.00","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1196","001399","591974","","AS PER FREIGHT CALCULATOR","101011","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     8","","445.00","  13.00",".00","","557841387760","","AZ","","",
"504","Open","US0001","US MARINE CORPS","Invoice","101012","466.60","13.00","  .00%",".00",".00","466.60","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001399","591974","","AS PER FREIGHT CALCULATOR","101012","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     8","","466.60","  13.00",".00","","557841387840","","CA","","",
"505","Open","US0001","US MARINE CORPS","Invoice","101013","565.53","13.53","  .00%",".00",".00","565.53","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001399","591974","","AS PER FREIGHT CALCULATOR","101013","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     6","","565.53","  13.53",".00","","","","CA","","",
"506","Open","US0001","US MARINE CORPS","Invoice","101014","321.72","9.72","  .00%",".00",".00","321.72","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1277","001399","591974","","AS PER FREIGHT CALCULATOR","101014","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     2","","321.72","   9.72",".00","","557841387932","","CA","","",
"507","Open","US0001","US MARINE CORPS","Invoice","101015","446.28","14.28","  .00%",".00",".00","446.28","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1196","001401","591974","","AS PER FREIGHT CALCULATOR","101015","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","    12","","446.28","  14.28",".00","","557841387943","","NC","","",
"508","Open","US0001","US MARINE CORPS","Invoice","101017","565.53","13.53","  .00%",".00",".00","565.53","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001401","591974","","AS PER FREIGHT CALCULATOR","101017","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     6","","565.53","  13.53",".00","","","","CA","","",
"509","Open","US0001","US MARINE CORPS","Invoice","101018","321.72","9.72","  .00%",".00",".00","321.72","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1277","001401","591974","","AS PER FREIGHT CALCULATOR","101018","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     2","","321.72","   9.72",".00","","557841388067","","CA","","",
"510","Open","US0001","US MARINE CORPS","Invoice","101019","299.58","11.58","  .00%",".00",".00","299.58","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1196","001402","591974","","AS PER FREIGHT CALCULATOR","101019","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","299.58","  11.58",".00","","","","CA","","",
"511","Open","US0001","US MARINE CORPS","Invoice","101020","313.98","11.58","  .00%",".00",".00","313.98","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001402","591974","","AS PER FREIGHT CALCULATOR","101020","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","313.98","  11.58",".00","","557841388126","","CA","","",
"512","Open","US0001","US MARINE CORPS","Invoice","101021","299.58","11.58","  .00%",".00",".00","299.58","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000107","12/02/2013","","","No collection Info","1256","001402","591974","","AS PER FREIGHT CALCULATOR","101021","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","299.58","  11.58",".00","","557841388160","","CA","","",
"513","Open","US0001","US MARINE CORPS","Invoice","101022","165.76","14.56","  .00%",".00",".00","165.76","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001406","591974","","AS PER FREIGHT CALCULATOR","101022","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     4","","165.76","  14.56",".00","","","","SC","","",
"514","Open","US0001","US MARINE CORPS","Invoice","101023","231.67","21.67","  .00%",".00",".00","231.67","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001406","591974","","AS PER FREIGHT CALCULATOR","101023","G255","","Shipped","11/04/13","CALL TO ROUTE","    30","     5","","231.67","  21.67",".00","","","","SC","","",
"515","Open","US0001","US MARINE CORPS","Invoice","101024","319.00","31.00","  .00%",".00",".00","319.00","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1196","001407","591974","","AS PER FREIGHT CALCULATOR","101024","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","319.00","  31.00",".00","","","","VA","","",
"516","Open","US0001","US MARINE CORPS","Invoice","101025","333.40","31.00","  .00%",".00",".00","333.40","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001407","591974","","AS PER FREIGHT CALCULATOR","101025","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","333.40","  31.00",".00","","","","VA","","",
"517","Open","US0001","US MARINE CORPS","Invoice","101026","594.59","42.59","  .00%",".00",".00","594.59","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001407","591974","","AS PER FREIGHT CALCULATOR","101026","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     6","","594.59","  42.59",".00","","557841388814","","VA","","",
"518","Open","US0001","US MARINE CORPS","Invoice","101027","334.54","22.54","  .00%",".00",".00","334.54","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1277","001407","591974","","AS PER FREIGHT CALCULATOR","101027","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     2","","334.54","  22.54",".00","","557841388321","","VA","","",
"519","Open","US0001","US MARINE CORPS","Invoice","101028","165.76","14.56","  .00%",".00",".00","165.76","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001408","591974","","AS PER FREIGHT CALCULATOR","101028","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     4","","165.76","  14.56",".00","","","","NC","","",
"520","Open","US0001","US MARINE CORPS","Invoice","101029","231.67","21.67","  .00%",".00",".00","231.67","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001408","591974","","AS PER FREIGHT CALCULATOR","101029","G255","","Shipped","11/04/13","CALL TO ROUTE","    30","     5","","231.67","  21.67",".00","","557841388858","","NC","","",
"521","Open","US0001","US MARINE CORPS","Invoice","101030","625.60","49.60","  .00%",".00",".00","625.60","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1196","001409","591574","","AS PER FREIGHT CALCULATOR","101030","G255","","Shipped","11/04/13","CALL TO ROUTE","    96","     8","","625.60","  49.60",".00","","","","NC","","",
"522","Open","US0001","US MARINE CORPS","Invoice","101031","332.44","30.04","  .00%",".00",".00","332.44","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001409","591974","","AS PER FREIGHT CALCULATOR","101031","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","332.44","  30.04",".00","","","","NC","","",
"523","Open","US0001","US MARINE CORPS","Invoice","101032","594.59","42.59","  .00%",".00",".00","594.59","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001409","591974","","AS PER FREIGHT CALCULATOR","101032","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     6","","594.59","  42.59",".00","","","","NC","","",
"524","Open","US0001","US MARINE CORPS","Invoice","101033","500.83","32.83","  .00%",".00",".00","500.83","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1277","001409","591974","","AS PER FREIGHT CALCULATOR","101033","G255","","Shipped","11/04/13","CALL TO ROUTE","    36","     6","","500.83","  32.83",".00","","","","NC","","",
"525","Open","US0001","US MARINE CORPS","Invoice","101034","152.95","8.95","  .00%",".00",".00","152.95","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1196","001411","591974","","AS PER FREIGHT CALCULATOR","101034","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     4","","152.95","   8.95",".00","","557841388549","","CA","","",
"526","Open","US0001","US MARINE CORPS","Invoice","101035","159.63","8.43","  .00%",".00",".00","159.63","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1200","001411","591974","","AS PER FREIGHT CALCULATOR","101035","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     4","","159.63","   8.43",".00","","","","CA","","",
"527","Open","US0001","US MARINE CORPS","Invoice","101036","219.56","9.56","  .00%",".00",".00","219.56","NET 30","AF","11/04/2013","W","PB","34","Current"," 30","12/04/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1256","001411","591974","","AS PER FREIGHT CALCULATOR","101036","G255","","Shipped","11/04/13","CALL TO ROUTE","    30","     5","","219.56","   9.56",".00","","","","CA","","",
"528","Open","US0001","US MARINE CORPS","Invoice","101016","313.98","11.58","  .00%",".00",".00","313.98","NET 30","AF","11/06/2013","W","PB","32","Current"," 30","12/06/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001401","591974","","AS PER FREIGHT CALCULATOR","101016","G255","","Shipped","11/06/13","CALL TO ROUTE","    48","     4","","313.98","  11.58",".00","","557841388023","","CA","","",
"529","Open","WD0001","WORLDWIDE DISTRIBUTO","Invoice","100761","1,852.80",".00","  .00%",".00",".00","1,852.80","NET 30","EE","10/25/2013","W","PB","44","1 to 30"," 30","11/24/2013","","10/13","","","","","","000080","11/04/2013","","","No collection Info","34-01816","WD0003","503067","","","100761","G228","","Shipped","10/25/13","","   204","    17","","1,852.80","    .00",".00","","","","UT","","",
"530","Open","WD0001","WORLDWIDE DISTRIBUTO","Invoice","100762","355.20",".00","  .00%",".00",".00","355.20","NET 30","EE","10/25/2013","W","PB","44","1 to 30"," 30","11/24/2013","","10/13","","","","","","000088","11/04/2013","","","No collection Info","138-018168","WD0004","503068","","","100762","G210","","Shipped","10/25/13","","    36","     3","","355.20","    .00",".00","","557841385241","","NE","","",
"531","Open","WD0001","WORLDWIDE DISTRIBUTO","Invoice","100763","264.20","24.20","  .00%",".00",".00","264.20","NET 30","EE","10/25/2013","W","PB","44","1 to 30"," 30","11/24/2013","","10/13","","","","","","000080","11/04/2013","","","No collection Info","139-018168","WD0005","503070","","","100763","G211","","Shipped","10/25/13","","    24","     2","150901","264.20","  24.20",".00","","","","SD","","",
"532","Open","WD0001","WORLDWIDE DISTRIBUTO","Invoice","100764","268.80",".00","  .00%",".00",".00","268.80","NET 30","EE","10/25/2013","W","PB","44","1 to 30"," 30","11/24/2013","","10/13","","","","","","000080","11/04/2013","","","No collection Info","140-018168","WD0006","503071","","","100764","G213","","Shipped","10/25/13","","    24","     2","","268.80","    .00",".00","","","","SD","","",
"533","Open","WD0001","WORLDWIDE DISTRIBUTO","Invoice","100844","733.39","70.99","  .00%",".00",".00","733.39","NET 30","EE","10/25/2013","W","PB","44","1 to 30"," 30","11/24/2013","","10/13","","","","","","000080","11/04/2013","","","No collection Info","34-01816","WD0003","503067","","","100844","G227","","Shipped","10/25/13","UPSN","    60","     5","","733.39","  70.99",".00","","55784184999","","UT","","",
"534","Open","WD0001","WORLDWIDE DISTRIBUTO","Invoice","100845","220.24","28.24","  .00%",".00",".00","220.24","NET 30","EE","10/25/2013","W","PB","44","1 to 30"," 30","11/24/2013","","10/13","","","","","","000088","11/04/2013","","","No collection Info","138-018168","WD0004","503068","","","100845","G209","","Shipped","10/25/13","UPSN","    24","     2","150900","220.24","  28.24",".00","","","","NE","","",
"535","Open","WD0001","WORLDWIDE DISTRIBUTO","Invoice","100846","178.71","15.51","  .00%",".00",".00","178.71","NET 30","EE","10/25/2013","W","PB","44","1 to 30"," 30","11/24/2013","","10/13","","","","","","000088","11/04/2013","","","No collection Info","140-018168","WD0006","503071","","","100846","G212","","Shipped","10/25/13","UPSN","    12","     1","","178.71","  15.51",".00","","","","SD","","",
"536","Open","WD0001","WORLDWIDE DISTRIBUTO","Invoice","100847","4,950.22","457.42","  .00%",".00",".00","4,950.22","NET 30","EE","10/25/2013","W","PB","44","1 to 30"," 30","11/24/2013","","10/13","","","","","","000082","11/04/2013","","","No collection Info","1","WD0007","503069","","","100847","G231","","Shipped","10/25/13","UPSN","   444","    37","","4,950.22"," 457.42",".00","","","","WA","","",
