"Seq","Status","Account No.","Name","Type","Reference","Amount*","Freight*","Disc%","Discount*","Other*","Balance*","Terms","Salesperson","Date","Factor","Division","Aging","Past Due Status","Due Days","Due Date","Charge Back No.","Sales Period","Date Paid","Batch","Cust Ck No.","Cust Ck Date","Cust Ck Amount","Assign. No.","Assign. Date","Reason","Description","Collection","Cust PO","Ship-To","Approval","Cust ChgBack No.","Remarks","Trail","Manifest","Rank","TS Status","Shipped on","Ship Via","Pieces*","Cartons*","Pro Number","TS Amount*","TS Freight*","TS Variance*","EDI Batch No.","Tracking No","TS Comments","State","Store","DC No.", 
"568","Open","US0001","US MARINE CORPS","Invoice","100833","616.80","84.00","  .00%",".00",".00","616.80","NET 30","AF","10/30/2013","W","PB","89","61 to 90"," 30","11/29/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","1247","001404","OK MT","","$12/CTN","100833","G235","","Shipped","10/30/13","CALL TO ROUTE","    72","     6","","616.80","  84.00",".00","","557841387174","","","1510","15100",
"569","Open","US0001","US MARINE CORPS","Invoice","100836","338.40","72.00","  .00%",".00",".00","338.40","NET 30","JB","10/30/2013","W","PB","89","61 to 90"," 30","11/29/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","1247","001406","OK MT","","$12/CTN.","100836","G235","","Shipped","10/30/13","CALL TO ROUTE","    36","     6","","338.40","  72.00",".00","","","","SC","1810","18100",
"570","Open","US0001","US MARINE CORPS","Invoice","100837","295.20","36.00","  .00%",".00",".00","295.20","NET 30","AF","10/30/2013","W","PB","89","61 to 90"," 30","11/29/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","1129","001407","OK MT","","$12/CTN","100837","G235","","Shipped","10/30/13","CALL TO ROUTE","    36","     3","","295.20","  36.00",".00","","","","VA","2100","2100",
"571","Open","US0001","US MARINE CORPS","Invoice","100838","616.80","84.00","  .00%",".00",".00","616.80","NET 30","AF","10/30/2013","W","PB","89","61 to 90"," 30","11/29/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","1247","001407","405448","","$12/CTN","100838","G235","","Shipped","10/30/13","CALL TO ROUTE","    72","     6","","616.80","  84.00",".00","","557841387336","","VA","2100","",
"572","Open","US0001","US MARINE CORPS","Invoice","100840","338.40","72.00","  .00%",".00",".00","338.40","NET 30","AF","10/30/2013","W","PB","89","61 to 90"," 30","11/29/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","1247","001408","OK MT","","$12/CTN","100840","G235","","Shipped","10/30/13","CALL TO ROUTE","    36","     6","","338.40","  72.00",".00","","557841387439","","NC","4100","4100",
"573","Open","US0001","US MARINE CORPS","Invoice","100841","295.20","36.00","  .00%",".00",".00","295.20","NET 30","JB","10/30/2013","W","PB","89","61 to 90"," 30","11/29/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","1129","001409","OK MT","","$12/CTN","100841","G235","","Shipped","10/30/13","CALL TO ROUTE","    36","     3","","295.20","  36.00",".00","","557841387494","","NC","5100","5100",
"574","Open","US0001","US MARINE CORPS","Invoice","100842","168.00","24.00","  .00%",".00",".00","168.00","NET 30","AF","10/30/2013","W","PB","89","61 to 90"," 30","11/29/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","1247","001411","OK MT","","$12/CTN","100842","G235","","Shipped","10/30/13","CALL TO ROUTE","    24","     4","","168.00","  24.00",".00","","557841387510","","CA","9100","9100",
"575","Open","US0001","US MARINE CORPS","Invoice","100908","167.79","38.19","  .00%",".00",".00","167.79","NET 30","AF","10/30/2013","W","PB","89","61 to 90"," 30","11/29/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","1128","001404","503639","","","100908","G235","","Shipped","10/30/13","FEDEX GROUND","    18","     3","","167.79","  38.19",".00","","557841387564","","","1510","15100",
"576","Open","US0001","US MARINE CORPS","Invoice","100910","169.68","40.08","  .00%",".00",".00","169.68","NET 30","JB","10/30/2013","W","PB","89","61 to 90"," 30","11/29/2013","","10/13","","","","","","000079","11/04/2013","","","No collection Info","1129","001406","503639","","","100910","G235","","Shipped","10/30/13","FEDEX GROUND","    18","     3","","169.68","  40.08",".00","","557841387597","","SC","1810","18100",
"577","Open","US0001","US MARINE CORPS","Invoice","100834","532.80",".00","  .00%",".00",".00","532.80","NET 30","JB","11/01/2013","W","PB","87","61 to 90"," 30","12/01/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1242","001405","OK MT","","","100834","G235","","Shipped","10/30/13","CALL TO ROUTE","    72","     6","","532.80","    .00",".00","","","","","1610","16100",
"578","Open","US0001","US MARINE CORPS","Invoice","100835","552.00",".00","  .00%",".00",".00","552.00","NET 30","AF","11/01/2013","W","PB","87","61 to 90"," 30","12/01/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1255","001405","390731","","","100835","G235","","Shipped","10/31/13","CALL TO ROUTE","    72","     6","","552.00","    .00",".00","","","","VA","1610","",
"579","Open","US0001","US MARINE CORPS","Invoice","100909","167.79","38.19","  .00%",".00",".00","167.79","NET 30","AF","11/01/2013","W","PB","87","61 to 90"," 30","12/01/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1123","001405","503636","","","100909","G235","","Shipped","10/31/13","FEDEX GROUND","    18","     3","","167.79","  38.19",".00","","","","VA","1610","",
"580","Open","US0001","US MARINE CORPS","Invoice","101011","445.00","13.00","  .00%",".00",".00","445.00","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1196","001399","591974","","AS PER FREIGHT CALCULATOR","101011","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     8","","445.00","  13.00",".00","","557841387760","","AZ","1010","14100",
"581","Open","US0001","US MARINE CORPS","Invoice","101012","466.60","13.00","  .00%",".00",".00","466.60","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001399","591974","","AS PER FREIGHT CALCULATOR","101012","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     8","","466.60","  13.00",".00","","557841387840","","CA","1010","10100",
"582","Open","US0001","US MARINE CORPS","Invoice","101013","565.53","13.53","  .00%",".00",".00","565.53","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001399","591974","","AS PER FREIGHT CALCULATOR","101013","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     6","","565.53","  13.53",".00","","","","CA","1010","10100",
"583","Open","US0001","US MARINE CORPS","Invoice","101014","321.72","9.72","  .00%",".00",".00","321.72","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1277","001399","591974","","AS PER FREIGHT CALCULATOR","101014","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     2","","321.72","   9.72",".00","","557841387932","","CA","1010","10100",
"584","Open","US0001","US MARINE CORPS","Invoice","101015","446.28","14.28","  .00%",".00",".00","446.28","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1196","001401","591974","","AS PER FREIGHT CALCULATOR","101015","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","    12","","446.28","  14.28",".00","","557841387943","","NC","1110","5100",
"585","Open","US0001","US MARINE CORPS","Invoice","101017","565.53","13.53","  .00%",".00",".00","565.53","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001401","591974","","AS PER FREIGHT CALCULATOR","101017","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     6","","565.53","  13.53",".00","","","","CA","1110","11100",
"586","Open","US0001","US MARINE CORPS","Invoice","101018","321.72","9.72","  .00%",".00",".00","321.72","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1277","001401","591974","","AS PER FREIGHT CALCULATOR","101018","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     2","","321.72","   9.72",".00","","557841388067","","CA","1110","11100",
"587","Open","US0001","US MARINE CORPS","Invoice","101019","299.58","11.58","  .00%",".00",".00","299.58","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1196","001402","591974","","AS PER FREIGHT CALCULATOR","101019","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","299.58","  11.58",".00","","","","CA","1310","13100",
"588","Open","US0001","US MARINE CORPS","Invoice","101020","313.98","11.58","  .00%",".00",".00","313.98","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001402","591974","","AS PER FREIGHT CALCULATOR","101020","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","313.98","  11.58",".00","","557841388126","","CA","1310","13100",
"589","Open","US0001","US MARINE CORPS","Invoice","101021","299.58","11.58","  .00%",".00",".00","299.58","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000107","12/02/2013","","","No collection Info","1256","001402","591974","","AS PER FREIGHT CALCULATOR","101021","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","299.58","  11.58",".00","","557841388160","","CA","1310","13100",
"590","Open","US0001","US MARINE CORPS","Invoice","101022","165.76","14.56","  .00%",".00",".00","165.76","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001406","591974","","AS PER FREIGHT CALCULATOR","101022","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     4","","165.76","  14.56",".00","","","","SC","1810","18100",
"591","Open","US0001","US MARINE CORPS","Invoice","101023","231.67","21.67","  .00%",".00",".00","231.67","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001406","591974","","AS PER FREIGHT CALCULATOR","101023","G255","","Shipped","11/04/13","CALL TO ROUTE","    30","     5","","231.67","  21.67",".00","","","","SC","1810","18100",
"592","Open","US0001","US MARINE CORPS","Invoice","101024","319.00","31.00","  .00%",".00",".00","319.00","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1196","001407","591974","","AS PER FREIGHT CALCULATOR","101024","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","319.00","  31.00",".00","","","","VA","2100","2100",
"593","Open","US0001","US MARINE CORPS","Invoice","101025","333.40","31.00","  .00%",".00",".00","333.40","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001407","591974","","AS PER FREIGHT CALCULATOR","101025","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","333.40","  31.00",".00","","","","VA","2100","2100",
"594","Open","US0001","US MARINE CORPS","Invoice","101026","594.59","42.59","  .00%",".00",".00","594.59","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001407","591974","","AS PER FREIGHT CALCULATOR","101026","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     6","","594.59","  42.59",".00","","557841388814","","VA","2100","2100",
"595","Open","US0001","US MARINE CORPS","Invoice","101027","334.54","22.54","  .00%",".00",".00","334.54","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1277","001407","591974","","AS PER FREIGHT CALCULATOR","101027","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     2","","334.54","  22.54",".00","","557841388321","","VA","2100","2100",
"596","Open","US0001","US MARINE CORPS","Invoice","101028","165.76","14.56","  .00%",".00",".00","165.76","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001408","591974","","AS PER FREIGHT CALCULATOR","101028","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     4","","165.76","  14.56",".00","","","","NC","4100","4100",
"597","Open","US0001","US MARINE CORPS","Invoice","101029","231.67","21.67","  .00%",".00",".00","231.67","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001408","591974","","AS PER FREIGHT CALCULATOR","101029","G255","","Shipped","11/04/13","CALL TO ROUTE","    30","     5","","231.67","  21.67",".00","","557841388858","","NC","4100","4100",
"598","Open","US0001","US MARINE CORPS","Invoice","101030","625.60","49.60","  .00%",".00",".00","625.60","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1196","001409","591574","","AS PER FREIGHT CALCULATOR","101030","G255","","Shipped","11/04/13","CALL TO ROUTE","    96","     8","","625.60","  49.60",".00","","","","NC","5100","5100",
"599","Open","US0001","US MARINE CORPS","Invoice","101031","332.44","30.04","  .00%",".00",".00","332.44","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1200","001409","591974","","AS PER FREIGHT CALCULATOR","101031","G255","","Shipped","11/04/13","CALL TO ROUTE","    48","     4","","332.44","  30.04",".00","","","","NC","5100","5100",
"600","Open","US0001","US MARINE CORPS","Invoice","101032","594.59","42.59","  .00%",".00",".00","594.59","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1256","001409","591974","","AS PER FREIGHT CALCULATOR","101032","G255","","Shipped","11/04/13","CALL TO ROUTE","    72","     6","","594.59","  42.59",".00","","","","NC","5100","5100",
"601","Open","US0001","US MARINE CORPS","Invoice","101033","500.83","32.83","  .00%",".00",".00","500.83","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000106","12/02/2013","","","No collection Info","1277","001409","591974","","AS PER FREIGHT CALCULATOR","101033","G255","","Shipped","11/04/13","CALL TO ROUTE","    36","     6","","500.83","  32.83",".00","","","","NC","5100","5100",
"602","Open","US0001","US MARINE CORPS","Invoice","101034","152.95","8.95","  .00%",".00",".00","152.95","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1196","001411","591974","","AS PER FREIGHT CALCULATOR","101034","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     4","","152.95","   8.95",".00","","557841388549","","CA","9100","9100",
"603","Open","US0001","US MARINE CORPS","Invoice","101035","159.63","8.43","  .00%",".00",".00","159.63","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1200","001411","591974","","AS PER FREIGHT CALCULATOR","101035","G255","","Shipped","11/04/13","CALL TO ROUTE","    24","     4","","159.63","   8.43",".00","","","","CA","9100","9100",
"604","Open","US0001","US MARINE CORPS","Invoice","101036","219.56","9.56","  .00%",".00",".00","219.56","NET 30","AF","11/04/2013","W","PB","84","61 to 90"," 30","12/04/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","1256","001411","591974","","AS PER FREIGHT CALCULATOR","101036","G255","","Shipped","11/04/13","CALL TO ROUTE","    30","     5","","219.56","   9.56",".00","","","","CA","9100","9100",
